query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_ms,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:47:00.0
# Slurm Info: 30663 32 1 gres:gpu:gpu_group1:1
# ../../../bin/ssb --dataflow=SSD2GPU --chunk_bytes=65536,262144,1048576,4194304,16777216,67108864,268435456 --comp_algo=UNCOMPRESSED,BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=2 --scale_factor=100 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_ms=100 --event_sync=true
#[INFO ] Loading table data from disk ...
select_orderpriority,SSD2GPU,100,1,,1,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,65536,86775697408,9600266240,9600266112,0,-1,1115.65,-1,32741.3,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,262144,86775894016,9600266240,9600266112,0,-1,1081.33,-1,11372.5,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1048576,86776156160,9600266240,9600266112,0,-1,1089.83,-1,4236.74,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,4194304,86776156160,9600266240,9600266112,0,-1,1018.32,-1,1805.49,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,16777216,86788739072,9600266240,9600266112,0,-1,1148.55,-1,865.652,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,67108864,86839070720,9600266240,9600266112,0,-1,1020.9,-1,826.599,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,268435456,86839070720,9600266240,9600266112,0,-1,1029.48,-1,828.549,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,849507840,86775697408,1023455232,9600266112,0,-1,382759,-1,91239.2,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,849950208,86775894016,727875584,9600266112,0,-1,111016,-1,24270.8,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,851719680,86776156160,660602880,9600266112,0,-1,31104,-1,6858.24,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,858797568,86776156160,645906432,9600266112,0,-1,9005.47,-1,1960.25,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,887109120,86788739072,643096576,9600266112,0,-1,2877.26,-1,616.069,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1000355328,86839070720,645537792,9600266112,0,-1,1266.64,-1,248.366,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1453340160,86839070720,645341184,9600266112,0,-1,994.447,-1,143.938,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,131072,86775697408,9600266240,9600266112,0,-1,1078.77,-1,16614.4,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,524288,86775894016,9600266240,9600266112,0,-1,1027.28,-1,5571.37,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,2097152,86776156160,9600266240,9600266112,0,-1,1089.25,-1,2165.99,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,8388608,86776156160,9600266240,9600266112,0,-1,995.55,-1,987.673,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,33554432,86788739072,9600266240,9600266112,0,-1,1037.54,-1,642.868,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,134217728,86839070720,9600266240,9600266112,0,-1,1090,-1,575.737,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,536870912,86839070720,9600266240,9600266112,0,-1,1093.02,-1,580.689,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1699015680,86775697408,1023455232,9600266112,0,-1,382954,-1,46272.2,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1699900416,86775894016,727875584,9600266112,0,-1,110972,-1,12315.1,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1703439360,86776156160,660602880,9600266112,0,-1,31126.9,-1,3468.15,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1717595136,86776156160,645906432,9600266112,0,-1,8967.19,-1,990.403,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1774218240,86788739072,643096576,9600266112,0,-1,2767.79,-1,314.177,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,2000710656,86839070720,645537792,9600266112,0,-1,1250.26,-1,133.624,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,2906680320,86839070720,645341184,9600266112,0,-1,980.995,-1,83.1536,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,262144,86775697408,9600266240,9600266112,0,-1,1094.08,-1,8554.9,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1048576,86775894016,9600266240,9600266112,0,-1,1026.25,-1,2957.78,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,4194304,86776156160,9600266240,9600266112,0,-1,1029.21,-1,1180.91,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,16777216,86776156160,9600266240,9600266112,0,-1,1028.27,-1,596.166,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,67108864,86788739072,9600266240,9600266112,0,-1,1098.59,-1,500.165,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,268435456,86839070720,9600266240,9600266112,0,-1,1108,-1,494.732,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1073741824,86839070720,9600266240,9600266112,0,-1,990.657,-1,499.24,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,3398031360,86775697408,1023455232,9600266112,0,-1,383181,-1,23327.7,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,3399800832,86775894016,727875584,9600266112,0,-1,111031,-1,6133.17,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,3406878720,86776156160,660602880,9600266112,0,-1,31101.9,-1,1756.6,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,3435190272,86776156160,645906432,9600266112,0,-1,9052.03,-1,501.147,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,3548436480,86788739072,643096576,9600266112,0,-1,2775.75,-1,161.269,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,4001421312,86839070720,645537792,9600266112,0,-1,1250.23,-1,75.1395,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,5813360640,86839070720,645341184,9600266112,0,-1,980.034,-1,58.9039,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,524288,86775697408,9600266240,9600266112,0,-1,1155.82,-1,4547.42,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,2097152,86775894016,9600266240,9600266112,0,-1,1072.47,-1,1573.01,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,8388608,86776156160,9600266240,9600266112,0,-1,1006.38,-1,697.64,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,33554432,86776156160,9600266240,9600266112,0,-1,1101.76,-1,477.209,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,134217728,86788739072,9600266240,9600266112,0,-1,1239.04,-1,465.544,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,536870912,86839070720,9600266240,9600266112,0,-1,1142.59,-1,466.483,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,2147483648,86839070720,9600266240,9600266112,0,-1,1088.99,-1,475.243,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,6796062720,86775697408,1023455232,9600266112,0,-1,382532,-1,11856.1,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,6799601664,86775894016,727875584,9600266112,0,-1,110883,-1,3115.81,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,6813757440,86776156160,660602880,9600266112,0,-1,31016.9,-1,894.827,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,6870380544,86776156160,645906432,9600266112,0,-1,8966.1,-1,265.658,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,7096872960,86788739072,643096576,9600266112,0,-1,2759.84,-1,91.7999,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,8002842624,86839070720,645537792,9600266112,0,-1,1246.66,-1,55.821,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,11626721280,86839070720,645341184,9600266112,0,-1,984.414,-1,62.6895,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1048576,86775697408,9600266240,9600266112,0,-1,1117.99,-1,2498.43,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,4194304,86775894016,9600266240,9600266112,0,-1,1166.83,-1,887.571,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,16777216,86776156160,9600266240,9600266112,0,-1,1028.86,-1,497.995,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,67108864,86776156160,9600266240,9600266112,0,-1,1095.15,-1,472.268,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,268435456,86788739072,9600266240,9600266112,0,-1,1003.19,-1,461.653,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1073741824,86839070720,9600266240,9600266112,0,-1,1014.78,-1,461.946,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,4294967296,86839070720,9600266240,9600266112,0,-1,1170.44,-1,467.407,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,13592125440,86775697408,1023455232,9600266112,0,-1,382577,-1,11806.6,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,13599203328,86775894016,727875584,9600266112,0,-1,110854,-1,3143.33,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,13627514880,86776156160,660602880,9600266112,0,-1,31077.5,-1,858.854,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,13740761088,86776156160,645906432,9600266112,0,-1,8972.46,-1,232.811,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,14193745920,86788739072,643096576,9600266112,0,-1,2774.96,-1,78.3094,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,16005685248,86839070720,645537792,9600266112,0,-1,1372.64,-1,56.5499,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,23253442560,86839070720,645341184,9600266112,0,-1,1042.82,-1,69.1567,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,65536,81975578624,4800135168,4800133056,0,-1,516.192,-1,16273.4,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,262144,81975775232,4800135168,4800133056,0,-1,540.401,-1,5566.94,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,1048576,81975775232,4800135168,4800133056,0,-1,542.334,-1,2251.92,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,4194304,81977872384,4800135168,4800133056,0,-1,522.37,-1,913.786,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,16777216,81990455296,4800135168,4800133056,0,-1,562.629,-1,453.913,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,67108864,82007232512,4800135168,4800133056,0,-1,522.44,-1,426.744,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,268435456,82007232512,4800135168,4800133056,0,-1,567.561,-1,415.102,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,147456,81975578624,1500045312,4800133056,0,-1,7706.86,-1,9127.91,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,589824,81975775232,1500037120,4800133056,0,-1,2815.18,-1,2803.41,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,2359296,81975775232,1451302912,4800133056,0,-1,1122.14,-1,1147.93,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,9437184,81977872384,1444823040,4800133056,0,-1,676.013,-1,521.142,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,37748736,81990455296,1443364864,4800133056,0,-1,546.139,-1,304.401,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,150994944,82007232512,1442922496,4800133056,0,-1,531.742,-1,193.589,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,603979776,82007232512,1442803712,4800133056,0,-1,530.274,-1,164.386,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,131072,81975578624,4800135168,4800133056,0,-1,703.384,-1,8365.33,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,524288,81975775232,4800135168,4800133056,0,-1,521.59,-1,2760.28,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,2097152,81975775232,4800135168,4800133056,0,-1,571.062,-1,1077.65,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,8388608,81977872384,4800135168,4800133056,0,-1,520.653,-1,494.677,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,100,1,42298834944,33554432,81990455296,4800135168,4800133056,0,-1,537.672,-1,306.008,,,,
